Date,GSCPI,KEY_RISK_INDICATOR_ID
31-Dec-2010,0.7025064745299376,4
31-Jan-2011,0.7739418879209629,4
28-Feb-2011,0.3620716327017046,4
31-Mar-2011,0.7335306561831624,4
30-Apr-2011,1.608329641852513,4
31-May-2011,0.9347780040328468,4
30-Jun-2011,0.2027538857253782,4
31-Jul-2011,0.2931918659692566,4
31-Aug-2011,-0.0914034592805033,4
30-Sep-2011,-0.5406884486345971,4
31-Oct-2011,-0.3641262922903571,4
30-Nov-2011,0.1462748751802691,4
31-Dec-2011,-0.034761795618974,4
31-Jan-2012,0.3901156756256278,4
29-Feb-2012,0.0247432588246753,4
31-Mar-2012,-0.3516197652460123,4
30-Apr-2012,-0.3073780554735623,4
31-May-2012,-0.6557690940831638,4
30-Jun-2012,-0.6956686459612191,4
31-Jul-2012,-0.6702498190219016,4
31-Aug-2012,-0.1282347856346597,4
30-Sep-2012,-0.2477765486252389,4
31-Oct-2012,0.0127564130476331,4
30-Nov-2012,-0.3384144359927629,4
31-Dec-2012,-0.1361826912900489,4
31-Jan-2013,-0.0357535222677034,4
28-Feb-2013,-0.3609858247451694,4
31-Mar-2013,-0.5280203258817109,4
30-Apr-2013,-0.714027235413654,4
31-May-2013,-0.8439734245920997,4
30-Jun-2013,-0.6517203075424747,4
31-Jul-2013,-0.6458963072372399,4
31-Aug-2013,-0.5577147159193979,4
30-Sep-2013,-0.2698977782756085,4
31-Oct-2013,-0.1790196502870748,4
30-Nov-2013,-0.6867038488475324,4
31-Dec-2013,-0.4868222952524355,4
31-Jan-2014,-0.629690221278387,4
28-Feb-2014,-0.2850023261906759,4
31-Mar-2014,-0.6176033271849314,4
30-Apr-2014,-0.8158666295293545,4
31-May-2014,-0.8220214020302953,4
30-Jun-2014,-0.6841573527341037,4
31-Jul-2014,-0.8098332661325581,4
31-Aug-2014,-0.6198923295753679,4
30-Sep-2014,-0.8104507393062833,4
31-Oct-2014,-0.5903669268918073,4
30-Nov-2014,-0.9649491916392444,4
31-Dec-2014,-0.3879329191321627,4
31-Jan-2015,-0.5014609531749074,4
28-Feb-2015,-0.3170356037055473,4
31-Mar-2015,-0.3784682158728511,4
30-Apr-2015,-0.3444308778547197,4
31-May-2015,-0.5420101479448722,4
30-Jun-2015,-0.8599361187554211,4
31-Jul-2015,-0.4067207615111355,4
31-Aug-2015,-0.6715651148202182,4
30-Sep-2015,-0.3885947825231531,4
31-Oct-2015,-0.2290944986728795,4
30-Nov-2015,-0.6283294437313569,4
31-Dec-2015,-0.5879770851939166,4
31-Jan-2016,-0.78775349742315,4
29-Feb-2016,-0.7383948952707596,4
31-Mar-2016,-0.6400867920880114,4
30-Apr-2016,-0.2623475205925377,4
31-May-2016,-0.7005078583533116,4
30-Jun-2016,-0.2815447379070452,4
31-Jul-2016,-0.156384104675834,4
31-Aug-2016,0.096793395273538,4
30-Sep-2016,-0.2864013347207876,4
31-Oct-2016,-0.0462716081375956,4
30-Nov-2016,-0.3030409432210968,4
31-Dec-2016,-0.2196487794372145,4
31-Jan-2017,0.1693911039874303,4
28-Feb-2017,0.1535797606190845,4
31-Mar-2017,0.077816646302478,4
30-Apr-2017,0.0072722549447043,4
31-May-2017,-0.1382968778844872,4
30-Jun-2017,0.0937717538394285,4
31-Jul-2017,0.0897533701280884,4
31-Aug-2017,0.387586547273163,4
30-Sep-2017,0.5531302683352254,4
31-Oct-2017,0.7856685440112499,4
30-Nov-2017,0.8080008041255439,4
31-Dec-2017,0.6851158260679413,4
31-Jan-2018,0.5858348108300602,4
28-Feb-2018,0.0592421776339913,4
31-Mar-2018,0.4365161316693622,4
30-Apr-2018,0.5154823690041862,4
31-May-2018,0.3752047621745842,4
30-Jun-2018,0.4324805032261034,4
31-Jul-2018,0.4411878062278118,4
31-Aug-2018,0.529220936315063,4
30-Sep-2018,0.4638259541809731,4
31-Oct-2018,0.5307007584026724,4
30-Nov-2018,0.4526883103513732,4
31-Dec-2018,0.4618296479194884,4
31-Jan-2019,0.5167369101457066,4
28-Feb-2019,0.149612832465014,4
31-Mar-2019,0.2157184706513008,4
30-Apr-2019,0.0220908554006291,4
31-May-2019,-0.6108404940383887,4
30-Jun-2019,-0.4640552908989024,4
31-Jul-2019,-0.4419790799223965,4
31-Aug-2019,-0.2807103594447005,4
30-Sep-2019,0.1451913309555569,4
31-Oct-2019,0.101032829736164,4
30-Nov-2019,0.1631553382686521,4
31-Dec-2019,0.0505937365861945,4
31-Jan-2020,0.0701266636993047,4
29-Feb-2020,1.2823597007893848,4
31-Mar-2020,2.637958659400846,4
30-Apr-2020,3.331181446889562,4
31-May-2020,2.519033483030707,4
30-Jun-2020,2.23914611234125,4
31-Jul-2020,2.961224609136893,4
31-Aug-2020,1.4887575947638874,4
30-Sep-2020,0.6305649787313302,4
31-Oct-2020,0.1150568575566467,4
30-Nov-2020,0.7626434145682249,4
31-Dec-2020,1.6902068867352806,4
31-Jan-2021,1.3359722293354428,4
28-Feb-2021,1.9591530798708603,4
31-Mar-2021,2.277700881125597,4
30-Apr-2021,2.7780107860590912,4
31-May-2021,3.0522264291218515,4
30-Jun-2021,2.781483405581214,4
31-Jul-2021,2.957723452210348,4
31-Aug-2021,3.313532392980457,4
30-Sep-2021,3.387179675669188,4
31-Oct-2021,3.9336354462741303,4
30-Nov-2021,4.3352919603595215,4
31-Dec-2021,4.423213838270251,4
31-Jan-2022,3.715989951978264,4
28-Feb-2022,2.809008096900822,4
31-Mar-2022,2.8610871724422853,4
30-Apr-2022,3.5523806603161203,4
31-May-2022,2.7629325692452142,4
30-Jun-2022,2.43725214134663,4
31-Jul-2022,1.840661505961465,4
31-Aug-2022,1.5247680095602894,4
30-Sep-2022,1.0290891516325156,4
31-Oct-2022,1.14471198716245,4
30-Nov-2022,1.2682551579556955,4
31-Dec-2022,1.3417155757748296,4
31-Jan-2023,1.0838564583426726,4
28-Feb-2023,-0.2073743411322674,4
31-Mar-2023,-1.1367841587346068,4
30-Apr-2023,-1.2818493625909717,4
31-May-2023,-1.5594503358600431,4
30-Jun-2023,-1.092535863592055,4
31-Jul-2023,-0.9210254373813672,4
31-Aug-2023,-1.0557241776264314,4
30-Sep-2023,-0.6464011564090549,4
31-Oct-2023,-0.3505568289107051,4
30-Nov-2023,0.1732920347054274,4
31-Dec-2023,-0.1567823947028078,4
31-Jan-2024,-0.3444157522970615,4
29-Feb-2024,-0.1835530751564498,4
31-Mar-2024,-0.3422912679862616,4
30-Apr-2024,-0.9405278190925106,4
31-May-2024,-0.5681010437486806,4
30-Jun-2024,-0.3399935292546055,4
31-Jul-2024,-0.0426190613653564,4
31-Aug-2024,0.2093811137366278,4
30-Sep-2024,0.1055820383825732,4
31-Oct-2024,-0.3396907829487116,4
30-Nov-2024,-0.2720955831935344,4
31-Dec-2024,-0.2637740224441543,4
31-Jan-2025,-0.1929945367879519,4
28-Feb-2025,-0.0717173171455619,4
